transaction_id,customer_id,timestamp,amount,currency,origin_country,destination_country,channel,device_type,is_anomaly,hour,day_of_week,day_of_month,month,customer_avg_amount,customer_std_amount,customer_min_amount,customer_max_amount,customer_transaction_count,customer_unique_countries,customer_unique_channels,amount_deviation,currency_encoded,origin_country_encoded,destination_country_encoded,channel_encoded,device_type_encoded,anomaly_score,predicted_anomaly
TXN00002075,CUST000154,2025-03-07 10:40:22.664021,5056.7,EUR,ES,FR,web,pos,0,10,4,7,3,5306.762553191489,3600.2821194151297,1232.6,14459.85,47,6,4,-0.0694563772581955,1,2,5,3,3,0.4213117640892786,0
TXN00002076,CUST000091,2025-03-21 00:13:22.664021,13349.69,EUR,GB,DE,sucursal,tablet,0,0,4,21,3,7200.981951219513,5225.722639258717,656.16,24278.3,41,6,4,1.1766234972769383,1,4,3,2,4,0.5068545105365856,0
TXN00002077,CUST000028,2025-09-13 11:58:22.664021,145.85,EUR,ES,FR,app,desktop,0,11,5,13,9,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.36126393944194773,1,2,5,0,1,0.4476013338680089,0
TXN00002078,CUST000025,2024-12-25 05:03:22.664021,552.66,EUR,ES,GB,sucursal,tablet,0,5,2,25,12,8059.671884057971,21831.48288347488,113.57,98345.17,69,11,4,-0.3438617488231395,1,2,6,2,4,0.5002299471127972,0
TXN00002079,CUST000060,2025-02-15 03:54:22.664021,295.44,EUR,IT,ES,app,atm,0,3,5,15,2,793.8452000000001,702.8669137539191,101.28,2914.93,50,5,4,-0.7091032306941021,1,5,4,0,0,0.4645762428701577,0
TXN00002080,CUST000089,2025-11-27 10:12:22.664021,33.19,EUR,ES,IT,web,pos,0,10,3,27,11,167.74181818181816,126.83528642226571,11.15,491.57,55,3,4,-1.0608389898141062,1,2,8,3,3,0.4730420089721526,0
TXN00002081,CUST000087,2025-02-06 10:36:22.664021,2543.27,EUR,ES,DE,web,mobile,0,10,3,6,2,1085.5852631578948,805.6519024148467,125.39,2969.7,57,5,4,1.809323270588133,1,2,3,3,2,0.47193710610182404,0
TXN00002082,CUST000036,2025-07-23 13:04:22.664021,4273.28,EUR,FR,DE,web,pos,0,13,2,23,7,10988.67559322034,17235.1131600734,1593.82,80831.18,59,10,4,-0.3896345518860583,1,3,3,3,3,0.4624064779817937,0
TXN00002083,CUST000045,2025-11-12 06:58:22.664021,2728.39,EUR,GB,FR,cajero,pos,0,6,2,12,11,2021.1200000000001,4413.844435737935,125.29,30312.26,58,9,4,0.16023899576368164,1,4,5,1,3,0.43458484367612293,0
TXN00002084,CUST000110,2025-06-30 09:38:22.664021,192.28,EUR,ES,IT,app,atm,0,9,0,30,6,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,0.07773202892764311,1,2,8,0,0,0.49769121739472527,0
TXN00002085,CUST000081,2024-12-04 01:12:22.664021,1605.07,USD,CH,CH,app,desktop,0,1,2,4,12,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,-1.1703950964638459,3,0,1,0,1,0.5476212785168919,0
TXN00002086,CUST000090,2025-03-16 10:01:22.664021,4460.98,CHF,GB,US,sucursal,pos,0,10,6,16,3,7876.1302173913045,6513.608792365749,504.72,24011.29,46,6,4,-0.5243099986093284,0,4,14,2,3,0.5258022466815707,0
TXN00002087,CUST000114,2025-09-14 15:37:22.664021,7763.58,EUR,ES,US,app,atm,0,15,6,14,9,5335.650000000001,3328.235785762344,1233.85,12763.92,56,6,4,0.7294945897934269,1,2,14,0,0,0.5017444461688093,0
TXN00002088,CUST000186,2025-11-29 11:41:22.664021,8898.48,EUR,IT,US,web,atm,0,11,5,29,11,4858.559038461539,3428.725794161738,1031.11,14581.66,52,6,4,1.1782572310795976,1,5,14,3,0,0.5333335456754557,0
TXN00002089,CUST000072,2025-08-23 15:38:22.664021,11145.93,CHF,GB,GB,sucursal,atm,0,15,5,23,8,5567.7047999999995,3639.3995975049706,1298.32,14110.12,50,6,4,1.5327322677871045,0,4,6,2,0,0.5074639403914585,0
TXN00002090,CUST000086,2025-09-29 04:35:22.664021,11706.84,EUR,ES,FR,cajero,mobile,0,4,0,29,9,5910.098163265306,4295.407110007479,1124.83,14315.23,49,6,4,1.3495209387440532,1,2,5,1,2,0.4637543996439104,0
TXN00002091,CUST000118,2025-04-29 00:16:22.664021,6476.86,EUR,DE,CH,cajero,atm,0,0,1,29,4,7784.2775,6565.419604910623,714.7,24795.08,44,6,4,-0.19913692931720267,1,1,1,1,0,0.4850894210609063,0
TXN00002092,CUST000091,2025-03-13 05:03:22.664021,6684.55,CHF,GB,US,app,tablet,0,5,3,13,3,7200.981951219513,5225.722639258717,656.16,24278.3,41,6,4,-0.09882498302549496,0,4,14,0,4,0.5518912414176885,0
TXN00002093,CUST000033,2025-02-19 02:54:22.664021,1113.58,EUR,IT,FR,sucursal,desktop,0,2,2,19,2,9367.831525423728,14854.594980586591,1113.58,76070.72,59,10,4,-0.5556699146395782,1,5,5,2,1,0.46074931712304096,0
TXN00002094,CUST000042,2024-12-23 05:20:22.664021,14463.69,EUR,ES,ES,sucursal,mobile,0,5,0,23,12,10974.40875,17963.60572025441,1001.04,82176.54,64,9,4,0.1942416964691842,1,2,4,2,2,0.49369288838723635,0
TXN00002095,CUST000013,2025-01-28 14:28:22.664021,709.23,CHF,GB,IT,app,desktop,0,14,1,28,1,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,-0.24038679877795224,0,4,8,0,1,0.524396418563718,0
TXN00002096,CUST000181,2025-11-10 08:30:22.664021,2527.98,EUR,IT,ES,cajero,mobile,0,8,0,10,11,859.3886956521739,767.5902422592371,109.88,2932.89,46,5,4,2.1738047337116755,1,5,4,1,2,0.47518029187344035,0
TXN00002097,CUST000104,2025-05-12 06:54:22.664021,648.29,EUR,ES,IT,web,pos,0,6,0,12,5,878.7486666666667,742.4299771714012,115.19,2937.85,45,5,4,-0.31041131614093026,1,2,8,3,3,0.43288349423280204,0
TXN00002098,CUST000041,2025-08-23 00:59:22.664021,1179.02,EUR,DE,US,cajero,atm,0,0,5,23,8,11344.927833333333,17592.7953892561,1042.59,81555.68,60,9,4,-0.5778449420814498,1,1,14,1,0,0.5132193562643557,0
TXN00002099,CUST000006,2025-03-29 11:46:22.664021,94.95,EUR,FR,IT,app,desktop,0,11,5,29,3,6273.436166666666,19933.842865838214,13.39,96041.2,60,8,4,-0.30994957710563414,1,3,8,0,1,0.4704393952229079,0
TXN00002100,CUST000013,2025-01-13 10:40:22.664021,956.85,USD,GB,ES,cajero,mobile,0,10,0,13,1,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,-0.03933572136529677,3,4,4,1,2,0.4921686027935298,0
TXN00002101,CUST000154,2025-05-12 11:45:22.664021,2557.3,EUR,ES,FR,cajero,atm,0,11,0,12,5,5306.762553191489,3600.2821194151297,1232.6,14459.85,47,6,4,-0.7636797509841987,1,2,5,1,0,0.42046340704710083,0
TXN00002102,CUST000080,2025-01-01 07:59:22.664021,45.95,EUR,ES,IT,cajero,mobile,0,7,2,1,1,146.3564,118.60946270815987,13.78,474.86,50,3,4,-0.8465294156210946,1,2,8,1,2,0.46721470466636694,0
TXN00002103,CUST000139,2025-01-02 11:14:22.664021,3886.96,GBP,US,DE,web,atm,0,11,3,2,1,5999.512857142858,5088.7018853137615,532.86,19230.71,49,6,4,-0.41514572956703183,2,6,3,3,0,0.49672730665270715,0
TXN00002104,CUST000068,2025-08-10 12:39:22.664021,1158.92,EUR,ES,DE,app,desktop,0,12,6,10,8,759.856590909091,491.71454812415806,146.29,2320.43,44,5,4,0.8115753536309244,1,2,3,0,1,0.47436349217327894,0
TXN00002105,CUST000069,2025-04-25 14:31:22.664021,238.57,EUR,FR,ES,sucursal,mobile,0,14,4,25,4,169.07313725490195,120.3676959236189,15.12,478.18,51,3,4,0.5773713755543425,1,3,4,2,2,0.4512967163308604,0
TXN00002106,CUST000078,2025-05-17 07:55:22.664021,1747.88,EUR,DE,US,sucursal,pos,0,7,5,17,5,8590.456956521739,6556.444835127875,848.73,24850.13,46,6,4,-1.0436413525234276,1,1,14,2,3,0.48310499980810173,0
TXN00002107,CUST000126,2025-01-13 13:18:22.664021,188.32,EUR,DE,IT,web,desktop,0,13,0,13,1,912.0479310344828,667.0118958084857,109.66,2772.03,58,5,4,-1.0850300189507436,1,1,8,3,1,0.4901901452089788,0
TXN00002108,CUST000127,2025-10-10 05:08:22.664021,10389.99,EUR,FR,US,app,atm,0,5,4,10,10,5175.683538461539,3408.1231986798057,1026.86,14073.5,65,6,4,1.5299641932041503,1,3,14,0,0,0.5170136104306435,0
TXN00002109,CUST000028,2025-02-10 07:29:22.664021,295.53,EUR,ES,IT,sucursal,mobile,0,7,0,10,2,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.3525099345608117,1,2,8,2,2,0.4484034450328387,0
TXN00002110,CUST000032,2025-10-20 12:17:22.723200,84820.7,EUR,FR,ES,web,pos,1,12,0,20,10,4023.3371153846156,15206.425033709687,10.88,84820.7,52,6,4,5.313370019593032,1,3,4,3,3,0.5696977254529488,1
TXN00002111,CUST000006,2025-10-22 03:37:22.664021,109.97,EUR,FR,IT,cajero,tablet,0,3,2,22,10,6273.436166666666,19933.842865838214,13.39,96041.2,60,8,4,-0.3091960846606331,1,3,8,1,4,0.45921433347855106,0
TXN00002112,CUST000019,2025-11-12 10:18:22.664021,7603.78,EUR,DE,GB,cajero,desktop,0,10,2,12,11,14994.597142857145,18217.965525583575,687.1,72674.82,56,10,4,-0.4056883921573184,1,1,6,1,1,0.4891144032108559,0
TXN00002113,CUST000110,2025-03-13 05:28:22.664021,145.13,EUR,ES,ES,cajero,desktop,0,5,3,13,3,182.09387755102043,131.0415090377906,13.74,460.63,49,3,4,-0.28207762212416926,1,2,4,1,1,0.4347124642109432,0
TXN00002114,CUST000077,2025-03-16 12:00:22.664021,3858.42,EUR,CH,CH,sucursal,mobile,0,12,6,16,3,6464.85641509434,5759.730942651314,662.88,21657.81,53,6,4,-0.4525274601528557,1,0,1,2,2,0.4760123834834058,0
TXN00002115,CUST000139,2025-09-11 04:59:22.664021,12708.24,CHF,US,GB,cajero,pos,0,4,3,11,9,5999.512857142858,5088.7018853137615,532.86,19230.71,49,6,4,1.3183572731781545,0,6,6,1,3,0.5215487703174312,0
TXN00002116,CUST000059,2025-01-26 10:19:22.664021,377.71,EUR,FR,FR,cajero,pos,0,10,6,26,1,141.4556862745098,127.69645729236034,11.48,485.42,51,3,4,1.8501242468650716,1,3,5,1,3,0.4820746757512912,0
TXN00002117,CUST000089,2025-06-30 04:32:22.664021,310.88,EUR,ES,IT,sucursal,mobile,0,4,0,30,6,167.74181818181816,126.83528642226571,11.15,491.57,55,3,4,1.1285359518415392,1,2,8,2,2,0.4886585055156499,0
TXN00002118,CUST000148,2025-10-02 14:21:22.664021,5015.4,EUR,ES,GB,web,atm,0,14,3,2,10,4870.1898,2933.4540342801783,1010.54,12132.54,50,6,4,0.049501440368105276,1,2,6,3,0,0.4483952429758035,0
TXN00002119,CUST000081,2025-05-17 03:58:22.664021,5176.71,EUR,CH,CH,app,atm,0,3,5,17,5,7762.277592592593,5260.794077166913,692.26,19011.44,54,6,4,-0.49147857798180833,1,0,1,0,0,0.4962123272757827,0
TXN00002120,CUST000068,2025-01-21 12:10:22.664021,1726.94,EUR,ES,GB,cajero,atm,0,12,1,21,1,759.856590909091,491.71454812415806,146.29,2320.43,44,5,4,1.9667577679234385,1,2,6,1,0,0.4876433097044929,0
TXN00002121,CUST000146,2025-05-27 03:44:22.664021,542.63,EUR,IT,IT,app,mobile,0,3,1,27,5,904.4364285714286,643.5872499374547,113.72,2383.09,42,5,4,-0.5621715284826079,1,5,8,0,2,0.47264600468530593,0
TXN00002122,CUST000028,2025-10-15 19:47:22.723200,44509.7,EUR,ES,NG,cajero,mobile,1,19,2,15,10,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,2.2333469601170344,1,2,10,1,2,0.5566563010233472,0
TXN00002123,CUST000116,2025-07-08 10:37:22.664021,3385.29,EUR,FR,FR,cajero,pos,0,10,1,8,7,5575.545263157895,3962.8441770423206,1145.06,14589.34,57,6,4,-0.5526978010626449,1,3,5,1,3,0.418453297472454,0
TXN00002124,CUST000097,2025-09-19 01:19:22.664021,9221.22,USD,GB,GB,app,tablet,0,1,4,19,9,6028.589047619047,4895.208384788782,512.34,20827.36,42,6,4,0.652195106065237,3,4,6,0,4,0.5172595081747099,0
TXN00002125,CUST000087,2025-01-28 12:37:22.664021,2740.66,EUR,ES,ES,cajero,atm,0,12,1,28,1,1085.5852631578948,805.6519024148467,125.39,2969.7,57,5,4,2.05432982883412,1,2,4,1,0,0.49697892219741335,0
TXN00002126,CUST000104,2024-12-17 09:43:22.664021,2145.89,EUR,ES,FR,sucursal,atm,0,9,1,17,12,878.7486666666667,742.4299771714012,115.19,2937.85,45,5,4,1.7067486100901952,1,2,5,2,0,0.45243396441306194,0
TXN00002127,CUST000038,2025-06-03 07:37:22.664021,143.24,EUR,ES,DE,sucursal,tablet,0,7,1,3,6,5037.214237288136,16152.807983320574,143.24,79602.77,59,9,4,-0.3029797817220811,1,2,3,2,4,0.45100836947337386,0
TXN00002128,CUST000162,2025-07-24 11:03:22.664021,3251.17,USD,CH,ES,app,tablet,0,11,3,24,7,8187.689791666667,6409.234849582279,610.75,24295.17,48,6,4,-0.7702198322812565,3,0,4,0,4,0.5192180796615034,0
TXN00002129,CUST000020,2025-01-03 06:14:22.664021,65.53,EUR,IT,ES,app,atm,0,6,4,3,1,3846.059838709678,15316.855243886674,10.07,91727.99,62,5,4,-0.24682154255990352,1,5,4,0,0,0.48913041050990425,0
TXN00002130,CUST000054,2025-04-26 11:37:22.664021,853.48,GBP,GB,ES,cajero,pos,0,11,5,26,4,796.5148076923076,585.8445766532963,106.32,2706.89,52,5,4,0.09723601528561812,2,4,4,1,3,0.4450264912222212,0
TXN00002131,CUST000047,2025-02-23 04:08:22.723200,52707.56,EUR,ES,GB,app,atm,1,4,6,23,2,15939.252686567163,22037.500971256864,564.29,95641.79,67,12,4,1.6684426859343384,1,2,6,0,0,0.5989932425124267,1
TXN00002132,CUST000160,2025-09-05 13:55:22.664021,2071.13,EUR,DE,GB,web,mobile,0,13,4,5,9,904.2335714285715,637.0384111964836,114.49,2851.37,56,5,4,1.8317520674271672,1,1,6,3,2,0.4664446063848638,0
TXN00002133,CUST000138,2024-12-25 03:54:22.664021,1975.67,EUR,FR,ES,sucursal,pos,0,3,2,25,12,5327.873421052632,3712.6738556531113,1167.12,14039.05,38,6,4,-0.9029081331896373,1,3,4,2,3,0.4425319743440554,0
TXN00002134,CUST000020,2025-01-17 08:39:22.664021,136.09,EUR,IT,ES,app,pos,0,8,4,17,1,3846.059838709678,15316.855243886674,10.07,91727.99,62,5,4,-0.2422148528137459,1,5,4,0,3,0.4672672348056649,0
TXN00002135,CUST000171,2025-03-01 02:16:22.664021,2092.83,EUR,IT,US,cajero,tablet,0,2,5,1,3,5145.970204081633,3309.986413680884,1048.73,12932.63,49,6,4,-0.9224026390380174,1,5,14,1,4,0.49878034527687876,0
TXN00002136,CUST000043,2025-07-21 08:10:22.664021,10355.19,USD,CH,GB,web,atm,0,8,0,21,7,16529.5603125,21794.508828491566,654.06,98396.16,64,12,4,-0.2832993558517391,3,0,6,3,0,0.5795402857919804,1
TXN00002137,CUST000124,2025-07-04 07:13:22.664021,138.26,EUR,DE,ES,sucursal,pos,0,7,4,4,7,909.7118867924529,685.5308862425715,105.13,2668.3,53,5,4,-1.1253349792822374,1,1,4,2,3,0.4332833385912756,0
TXN00002138,CUST000016,2025-03-27 08:14:22.664021,486.12,EUR,IT,DE,cajero,pos,0,8,3,27,3,7327.536551724138,20238.287281972272,109.06,84862.73,58,10,4,-0.3380432571228617,1,5,3,1,3,0.47433550980482975,0
TXN00002139,CUST000031,2025-01-29 08:21:22.664021,650.1,EUR,ES,CH,sucursal,desktop,0,8,2,29,1,13481.367307692308,19770.345107118912,650.1,96447.91,52,10,4,-0.6490158486117172,1,2,1,2,1,0.5051235712844379,0
TXN00002140,CUST000128,2025-08-10 09:19:22.664021,1576.89,EUR,FR,ES,sucursal,desktop,0,9,6,10,8,5858.723846153846,3432.153469589081,1187.74,13901.43,52,6,4,-1.247564796517951,1,3,4,2,1,0.43802384502576824,0
TXN00002141,CUST000115,2025-02-05 12:01:22.664021,7655.63,EUR,DE,GB,app,desktop,0,12,2,5,2,6975.763859649122,5678.052922748995,582.15,24541.97,57,6,4,0.11973578786264442,1,1,6,0,1,0.45987978767570203,0
TXN00002142,CUST000184,2025-03-30 14:17:22.664021,137.85,EUR,FR,IT,app,mobile,0,14,6,30,3,141.98777777777778,127.80667248159469,12.93,486.33,54,3,4,-0.03237528733876062,1,3,8,0,2,0.5083368139548078,0
TXN00002143,CUST000036,2025-03-23 16:32:22.664021,4558.85,EUR,FR,GB,app,desktop,0,16,6,23,3,10988.67559322034,17235.1131600734,1593.82,80831.18,59,10,4,-0.3730654700743427,1,3,6,0,1,0.4926012462821672,0
TXN00002144,CUST000021,2025-10-09 07:45:22.664021,134.61,EUR,FR,IT,app,pos,0,7,3,9,10,4666.6504347826085,17761.78555853503,16.24,96946.3,69,9,4,-0.255156803891807,1,3,8,0,3,0.4651042727084049,0
TXN00002145,CUST000095,2025-08-26 06:36:22.664021,34.39,EUR,IT,ES,cajero,pos,0,6,1,26,8,175.85649999999998,142.59839717673157,10.78,490.31,60,3,4,-0.9920623359644705,1,5,4,1,3,0.46523959008566973,0
TXN00002146,CUST000089,2025-09-23 05:29:22.664021,392.96,EUR,ES,IT,app,tablet,0,5,1,23,9,167.74181818181816,126.83528642226571,11.15,491.57,55,3,4,1.7756744703733385,1,2,8,0,4,0.5056290900062734,0
TXN00002147,CUST000073,2025-01-23 02:42:22.664021,827.92,EUR,DE,IT,app,atm,0,2,3,23,1,870.7014285714286,670.8365566182797,100.07,2635.22,42,5,4,-0.06377325159994059,1,1,8,0,0,0.48688610300691676,0
TXN00002148,CUST000156,2025-11-06 12:25:22.664021,29.57,EUR,FR,FR,web,mobile,0,12,3,6,11,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,-0.8657569873437838,1,3,5,3,2,0.4588989658692137,0
TXN00002149,CUST000085,2025-03-28 05:07:22.664021,1583.17,EUR,FR,FR,cajero,pos,0,5,4,28,3,924.8436363636364,611.0956308904902,141.58,2746.59,44,5,4,1.0772886096399679,1,3,5,1,3,0.44830653698778855,0
TXN00002150,CUST000088,2025-04-30 01:05:22.664021,741.81,EUR,DE,ES,web,mobile,0,1,2,30,4,999.984909090909,775.2614145011627,168.78,2889.91,55,5,4,-0.333016585023793,1,1,4,3,2,0.45993024833930785,0
TXN00002151,CUST000171,2025-10-28 12:36:22.664021,1151.4,EUR,IT,ES,web,desktop,0,12,1,28,10,5145.970204081633,3309.986413680884,1048.73,12932.63,49,6,4,-1.2068237459720055,1,5,4,3,1,0.45451988834466667,0
TXN00002152,CUST000150,2025-08-10 16:42:22.664021,2613.63,EUR,ES,ES,app,atm,0,16,6,10,8,4437.8133333333335,2736.3486113014974,1220.08,12025.36,48,6,4,-0.6666487322311769,1,2,4,0,0,0.46514474606177975,0
TXN00002153,CUST000042,2025-08-15 13:08:22.664021,11903.48,EUR,ES,DE,app,atm,0,13,4,15,8,10974.40875,17963.60572025441,1001.04,82176.54,64,9,4,0.05171964161408467,1,2,3,0,0,0.48521159103390205,0
TXN00002154,CUST000022,2025-10-23 02:53:22.723200,79775.95,EUR,IT,DE,web,desktop,1,2,3,23,10,11220.35,18497.864618799806,1670.97,97124.01,49,10,4,3.706135892389396,1,5,3,3,1,0.605312862277368,1
TXN00002155,CUST000100,2024-12-14 15:17:22.664021,3297.8,CHF,GB,US,sucursal,mobile,0,15,5,14,12,5226.1033333333335,3597.2253919944915,1045.25,14117.6,48,6,4,-0.5360529637894409,0,4,14,2,2,0.5079180268249154,0
TXN00002156,CUST000172,2025-08-09 03:32:22.664021,693.23,EUR,FR,IT,app,atm,0,3,5,9,8,1225.615576923077,816.7534839489807,107.05,2891.9,52,5,4,-0.6518314114770296,1,3,8,0,0,0.45149499145317595,0
TXN00002157,CUST000176,2025-10-21 11:58:22.664021,216.58,EUR,ES,IT,web,tablet,0,11,1,21,10,999.8185454545454,731.9722641436783,123.88,2909.03,55,5,4,-1.0700385557652297,1,2,8,3,4,0.4479507159591721,0
TXN00002158,CUST000013,2024-12-04 13:49:22.664021,639.87,USD,GB,IT,sucursal,atm,0,13,2,4,12,1005.2969491525424,1231.6273207067234,104.65,7113.51,59,5,4,-0.29670253550899894,3,4,8,2,0,0.49864380968865574,0
TXN00002159,CUST000173,2025-02-17 11:17:22.664021,2393.09,EUR,DE,FR,app,mobile,0,11,0,17,2,5416.205952380952,3884.0417916518163,1118.22,14676.84,42,6,4,-0.778342796954543,1,1,5,0,2,0.4488983096627795,0
TXN00002160,CUST000114,2025-03-10 01:07:22.664021,2661.28,EUR,ES,GB,cajero,atm,0,1,0,10,3,5335.650000000001,3328.235785762344,1233.85,12763.92,56,6,4,-0.8035398245031149,1,2,6,1,0,0.4435695235289028,0
TXN00002161,CUST000145,2025-07-09 01:46:22.664021,422.33,EUR,DE,FR,sucursal,desktop,0,1,2,9,7,825.7344444444445,658.4965368085764,114.16,2750.31,45,5,4,-0.6126143742333744,1,1,5,2,1,0.4322159115870733,0
TXN00002162,CUST000085,2025-02-17 10:06:22.664021,504.31,EUR,FR,GB,sucursal,pos,0,10,0,17,2,924.8436363636364,611.0956308904902,141.58,2746.59,44,5,4,-0.6881633813396282,1,3,6,2,3,0.4309309003993118,0
TXN00002163,CUST000156,2025-04-22 03:15:22.664021,35.24,EUR,FR,FR,web,atm,0,3,1,22,4,105.78857142857143,88.03691067704752,12.77,375.54,56,3,4,-0.8013521838131953,1,3,5,3,0,0.46760805717122245,0
TXN00002164,CUST000172,2025-10-24 08:33:22.664021,960.47,EUR,FR,FR,sucursal,pos,0,8,4,24,10,1225.615576923077,816.7534839489807,107.05,2891.9,52,5,4,-0.32463354219987145,1,3,5,2,3,0.40968629318432376,0
TXN00002165,CUST000186,2025-11-04 04:11:22.664021,4476.39,EUR,IT,US,cajero,desktop,0,4,1,4,11,4858.559038461539,3428.725794161738,1031.11,14581.66,52,6,4,-0.11146095117924444,1,5,14,1,1,0.4765700825563666,0
TXN00002166,CUST000028,2024-12-09 06:14:22.664021,384.05,EUR,ES,IT,web,tablet,0,6,0,9,12,6322.906923076923,17098.45973627341,19.11,77978.36,52,7,4,-0.34733286005467745,1,2,8,3,4,0.4797338385485315,0
TXN00002167,CUST000179,2025-08-01 07:05:22.664021,3340.37,EUR,DE,IT,app,desktop,0,7,4,1,8,5704.412033898305,3719.034007330203,1121.58,14726.16,59,6,4,-0.6356602355888992,1,1,8,0,1,0.4520425167739474,0
TXN00002168,CUST000051,2025-07-14 01:45:22.664021,277.54,EUR,DE,DE,sucursal,atm,0,1,0,14,7,819.4428260869565,649.2779453436051,154.15,2996.29,46,5,4,-0.8346237988502009,1,1,3,2,0,0.45240906358821387,0
TXN00002169,CUST000084,2025-01-29 07:15:22.664021,116.02,EUR,ES,ES,web,mobile,0,7,2,29,1,147.96942857142858,102.41184253992486,13.22,384.01,70,3,4,-0.3119700560704507,1,2,4,3,2,0.5078603647566282,0
TXN00002170,CUST000080,2025-10-31 14:17:22.664021,458.32,EUR,ES,ES,cajero,mobile,0,14,4,31,10,146.3564,118.60946270815987,13.78,474.86,50,3,4,2.6301746104138073,1,2,4,1,2,0.5068932535219388,0
TXN00002171,CUST000136,2025-06-25 03:24:22.664021,322.12,EUR,FR,ES,web,desktop,0,3,2,25,6,156.8698245614035,118.19619667695422,10.52,475.76,57,3,4,1.39810060464252,1,3,4,3,1,0.468110440838784,0
TXN00002172,CUST000187,2025-09-03 14:49:22.664021,2811.39,CHF,GB,US,app,desktop,0,14,2,3,9,4876.589272727273,3027.9590817394396,1272.52,14739.26,55,6,4,-0.6820433223486153,0,4,14,0,1,0.514854583142746,0
TXN00002173,CUST000066,2025-04-11 03:08:22.664021,921.51,EUR,DE,GB,app,desktop,0,3,4,11,4,951.3685964912281,717.5452787914169,125.37,2987.52,57,5,4,-0.041612142581312385,1,1,6,0,1,0.45373585029411684,0
TXN00002174,CUST000099,2025-09-25 07:12:22.664021,37.91,EUR,IT,ES,app,desktop,0,7,3,25,9,135.7517777777778,119.34773310276017,10.87,491.1,45,3,4,-0.8198042343521542,1,5,4,0,1,0.4636243849500252,0
TXN00002175,CUST000129,2025-07-23 03:54:22.664021,2072.2,CHF,US,ES,sucursal,atm,0,3,2,23,7,5171.594634146341,3069.580435637823,1448.31,14426.04,41,6,4,-1.0097127923909937,0,6,4,2,0,0.5078025767701196,0
TXN00002176,CUST000007,2025-08-09 01:19:22.664021,5857.18,EUR,DE,DE,app,pos,0,1,5,9,8,14999.866125,16755.28120374154,1084.09,96865.2,80,13,4,-0.5456599631650905,1,1,3,0,3,0.5753793994907801,1
TXN00002177,CUST000061,2025-08-04 03:12:22.664021,7483.9,EUR,IT,DE,cajero,atm,0,3,0,4,8,4214.0417391304345,2941.5094806452344,1120.02,13214.78,46,6,4,1.1116259462269964,1,5,3,1,0,0.4714790865385269,0
TXN00002178,CUST000039,2025-02-10 09:26:22.664021,6108.67,EUR,DE,DE,sucursal,tablet,0,9,0,10,2,11888.182045454545,15755.398308728993,681.03,56933.51,44,9,4,-0.3668274157109493,1,1,3,2,4,0.5033484919185214,0
TXN00002179,CUST000170,2025-04-27 09:17:22.664021,1489.56,EUR,US,FR,app,tablet,0,9,6,27,4,8912.418965517241,6940.298442880395,530.84,24700.95,58,6,4,-1.069530226335201,1,6,5,0,4,0.5107345434347776,0
TXN00002180,CUST000072,2025-08-11 03:15:22.664021,5652.57,EUR,GB,US,sucursal,desktop,0,3,0,11,8,5567.7047999999995,3639.3995975049706,1298.32,14110.12,50,6,4,0.02331846165913245,1,4,14,2,1,0.471857724254177,0
TXN00002181,CUST000022,2025-06-01 04:44:22.664021,12151.54,EUR,IT,ES,app,desktop,0,4,6,1,6,11220.35,18497.864618799806,1670.97,97124.01,49,10,4,0.05034040518402704,1,5,4,0,1,0.5265830758079033,0
TXN00002182,CUST000046,2025-05-16 08:11:22.664021,5207.3,CHF,GB,DE,cajero,atm,0,8,4,16,5,15417.152698412698,21836.245246245257,666.14,93378.52,63,9,4,-0.4675644820256229,0,4,3,1,0,0.5052041476521826,0
TXN00002183,CUST000057,2025-04-04 06:26:22.664021,350.08,EUR,ES,FR,cajero,tablet,0,6,4,4,4,180.91574074074074,140.8073723895602,11.53,490.57,54,3,4,1.2013877909024437,1,2,5,1,4,0.45988689353700846,0
TXN00002184,CUST000154,2025-06-18 06:24:22.664021,3728.19,EUR,ES,IT,app,mobile,0,6,2,18,6,5306.762553191489,3600.2821194151297,1232.6,14459.85,47,6,4,-0.4384580153428288,1,2,8,0,2,0.4286917738646175,0
TXN00002185,CUST000017,2025-07-04 04:53:22.664021,4480.98,EUR,FR,ES,web,mobile,0,4,4,4,7,15628.335333333333,26043.435722206003,1012.73,99924.85,60,9,4,-0.42802936800694397,1,3,4,3,2,0.4930243475406262,0
TXN00002186,CUST000016,2025-05-09 20:24:22.723200,4537.27,EUR,IT,DE,app,pos,1,20,4,9,5,7327.536551724138,20238.287281972272,109.06,84862.73,58,10,4,-0.13787068602745658,1,5,3,0,3,0.5073915909410109,0
